location;start_date;end_date;day;plotid;municipality;U_landscape;U_local;urb_cat;phylum;class;order;suborder;length;width;area;biomass_indiv;n_indiv;sizeclass;ord_sub;func_species
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,4;0,68;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,6;1,02;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3;0,8;2,4;0,47902042;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,3;0,42;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,3;0,42;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,3;0,42;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,3;0,42;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2;1,5;3;0,191596593;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,7;1,54;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,7;1,54;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3;0,8;2,4;0,47902042;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,5;0,8;2,8;0,678662373;1;SC08;DIP_NEM;SC08_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3;1,6;4,8;0,47902042;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,6;0,9;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,6;0,9;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SG;27/08/2021;03/09/2021;238;P18;Bornem;LOW;LOW;LOWLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,5;0,55;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,4;1,5;3,6;0,289292649;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,5;0,6;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,3;0,42;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;4;1;4;0,917731359;1;SC09;DIP_NEM;SC09_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,8;0,6;1,08;0,150999619;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,6;0,84;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,7;1,61;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,7;1,61;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,7;0,77;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,8;1,2;2,16;0,150999619;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,5;0,7;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,5;0,7;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,5;0,7;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,5;0,7;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;1;2,3;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,1;0,5;1,05;0,213931924;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,5;0,6;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,5;0,6;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,5;0,6;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,3;0,36;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;4,3;0,7;3,01;1,080683949;1;SC09;DIP_NEM;SC09_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,7;1,6;5,92;0,769477433;1;SC08;DIP_NEM;SC08_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,7;1,6;5,92;0,769477433;1;SC08;DIP_NEM;SC08_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,4;0,44;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,4;0,6;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,2;1,9;6,08;0,554241374;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,2;1,9;6,08;0,554241374;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,3;0,33;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,3;0,33;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,3;0,33;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3;1,4;4,2;0,47902042;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SR;27/08/2021;03/09/2021;238;P18;Bornem;LOW;HIGH;LOWHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;5,1;1,7;8,67;1,589163528;1;SC11;DIP_NEM;SC11_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,2;0,3;0,36;0,060396199;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,6;0,66;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;1,3;1,95;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,8;0,5;0,9;0,150999619;1;SC04;DIP_NEM;SC04_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,6;0,4;1,04;0,346656827;1;SC06;DIP_NEM;SC06_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,3;0,8;2,64;0,594157379;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,2;1,2;3,84;0,554241374;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,1;1;3,1;0,515866611;1;SC07;DIP_NEM;SC07_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;0,9;0,4;0,36;0,03152449;1;SC02;DIP_NEM;SC02_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,3;0,5;1,15;0,262763417;1;SC05;DIP_NEM;SC05_DIP_NEM
P18SY;27/08/2021;03/09/2021;238;P18;Bornem;LOW;MEDIUM;LOWMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,6;0,6;1,56;0,346656827;1;SC06;DIP_NEM;SC06_DIP_NEM
